session_id,video_id,species,bird_id
session_00740,d4922fe146100d05ea4e7732b90b5658,Dark-Eyed Junco,Dark-Eyed Junco_bird_8
session_00741,d4922fe146100d05ea4e7732b90b5658,Dark-Eyed Junco,Dark-Eyed Junco_bird_17
session_00742,d5996741dedc4cfb84e5b7fcbf4663ea,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00743,d5996741dedc4cfb84e5b7fcbf4663ea,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00744,d5996741dedc4cfb84e5b7fcbf4663ea,Dark-Eyed Junco,Dark-Eyed Junco_bird_4
session_00745,d5996741dedc4cfb84e5b7fcbf4663ea,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00746,d5996741dedc4cfb84e5b7fcbf4663ea,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00747,d753708a3aac3798c6b46ad67c1021d0,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00748,d753708a3aac3798c6b46ad67c1021d0,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00749,d753708a3aac3798c6b46ad67c1021d0,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00750,d753708a3aac3798c6b46ad67c1021d0,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00751,d753708a3aac3798c6b46ad67c1021d0,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00752,d7eacb7d23216e016cf0d49106983c54,Dark-Eyed Junco,Dark-Eyed Junco_bird_25
session_00753,d7eacb7d23216e016cf0d49106983c54,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00754,d7eacb7d23216e016cf0d49106983c54,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00755,d7eacb7d23216e016cf0d49106983c54,Dark-Eyed Junco,Dark-Eyed Junco_bird_4
session_00756,d7eacb7d23216e016cf0d49106983c54,Dark-Eyed Junco,Dark-Eyed Junco_bird_4
session_00757,d7eacb7d23216e016cf0d49106983c54,Dark-Eyed Junco,Dark-Eyed Junco_bird_20
session_00758,d91e27319a23d48a666edf5287c582f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_19
session_00759,d91e27319a23d48a666edf5287c582f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_18
session_00760,d91e27319a23d48a666edf5287c582f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_18
session_00761,d91e27319a23d48a666edf5287c582f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_18
session_00762,d91e27319a23d48a666edf5287c582f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_18
session_00763,d91e27319a23d48a666edf5287c582f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_18
session_00764,d91e27319a23d48a666edf5287c582f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_18
session_00765,d91e27319a23d48a666edf5287c582f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_13
session_00766,d91e27319a23d48a666edf5287c582f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_18
session_00767,d91e27319a23d48a666edf5287c582f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_12
session_00768,d91e27319a23d48a666edf5287c582f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00769,d91e27319a23d48a666edf5287c582f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00770,d91e27319a23d48a666edf5287c582f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_18
session_00771,d91e27319a23d48a666edf5287c582f7,Dark-Eyed Junco,Dark-Eyed Junco_bird_18
session_00772,dbcb079a4cb87ba66b73c5caa8f6c619,Dark-Eyed Junco,Dark-Eyed Junco_bird_22
session_00773,dbcb079a4cb87ba66b73c5caa8f6c619,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00774,dbcb079a4cb87ba66b73c5caa8f6c619,Dark-Eyed Junco,Dark-Eyed Junco_bird_3
session_00775,dbcb079a4cb87ba66b73c5caa8f6c619,Dark-Eyed Junco,Dark-Eyed Junco_bird_22
session_00776,dc7f419de669920a6f5d3a2d2e4f10f2,Dark-Eyed Junco,Dark-Eyed Junco_bird_16
session_00777,de395a19a20ca0fe7fb2e4eeb87479e8,Dark-Eyed Junco,Dark-Eyed Junco_bird_25
session_00778,de395a19a20ca0fe7fb2e4eeb87479e8,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00779,de395a19a20ca0fe7fb2e4eeb87479e8,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00780,de395a19a20ca0fe7fb2e4eeb87479e8,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00781,de395a19a20ca0fe7fb2e4eeb87479e8,Dark-Eyed Junco,Dark-Eyed Junco_bird_4
session_00782,de395a19a20ca0fe7fb2e4eeb87479e8,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00784,df3bd34b09f3c2323fa19b9bfd565e83,Dark-Eyed Junco,Dark-Eyed Junco_bird_22
session_00785,e059aea59f79546bdfd643f2dba2d327,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00786,e059aea59f79546bdfd643f2dba2d327,Dark-Eyed Junco,Dark-Eyed Junco_bird_8
session_00791,e211d1790476ef78080596a071205016,Dark-Eyed Junco,Dark-Eyed Junco_bird_25
session_00792,e2b0f43090ece31461c565bdd46b28fd,Dark-Eyed Junco,Dark-Eyed Junco_bird_9
session_00793,e2b0f43090ece31461c565bdd46b28fd,Dark-Eyed Junco,Dark-Eyed Junco_bird_17
session_00794,e2b0f43090ece31461c565bdd46b28fd,Dark-Eyed Junco,Dark-Eyed Junco_bird_17
session_00795,e2b0f43090ece31461c565bdd46b28fd,Dark-Eyed Junco,Dark-Eyed Junco_bird_17
session_00796,e2b0f43090ece31461c565bdd46b28fd,Dark-Eyed Junco,Dark-Eyed Junco_bird_9
session_00797,e2b0f43090ece31461c565bdd46b28fd,Dark-Eyed Junco,Dark-Eyed Junco_bird_17
session_00798,e2b0f43090ece31461c565bdd46b28fd,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00799,e439a4c63ff3a47c84b6125812f457ed,Dark-Eyed Junco,Dark-Eyed Junco_bird_23
session_00800,e439a4c63ff3a47c84b6125812f457ed,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00802,e4e7fc4310707a0a93de6223aa119bac,Dark-Eyed Junco,Dark-Eyed Junco_bird_13
session_00803,e4e7fc4310707a0a93de6223aa119bac,Dark-Eyed Junco,Dark-Eyed Junco_bird_19
session_00804,e4e7fc4310707a0a93de6223aa119bac,Dark-Eyed Junco,Dark-Eyed Junco_bird_25
session_00805,e4e7fc4310707a0a93de6223aa119bac,Dark-Eyed Junco,Dark-Eyed Junco_bird_4
session_00806,e4e7fc4310707a0a93de6223aa119bac,Dark-Eyed Junco,Dark-Eyed Junco_bird_13
session_00807,e4e7fc4310707a0a93de6223aa119bac,Dark-Eyed Junco,Dark-Eyed Junco_bird_13
session_00808,e4e7fc4310707a0a93de6223aa119bac,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00811,e62c84a7514438482ef1abf70442054c,Dark-Eyed Junco,Dark-Eyed Junco_bird_5
session_00814,e66f84dfc70f33833b16e331766d21ee,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00815,e66f84dfc70f33833b16e331766d21ee,Dark-Eyed Junco,Dark-Eyed Junco_bird_7
session_00816,e66f84dfc70f33833b16e331766d21ee,Dark-Eyed Junco,Dark-Eyed Junco_bird_7
session_00817,e66f84dfc70f33833b16e331766d21ee,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00818,e6a23352fd71f7beed336e016762a667,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00819,e6a23352fd71f7beed336e016762a667,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00820,e6a23352fd71f7beed336e016762a667,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00821,e6a23352fd71f7beed336e016762a667,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00822,e6a23352fd71f7beed336e016762a667,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00823,e6a23352fd71f7beed336e016762a667,Dark-Eyed Junco,Dark-Eyed Junco_bird_7
session_00824,e6a23352fd71f7beed336e016762a667,Dark-Eyed Junco,Dark-Eyed Junco_bird_2
session_00825,e8a2584bd86a4797c2ba9fae840c030e,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00826,e8a2584bd86a4797c2ba9fae840c030e,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00830,ea616eaf5bb39955b2adcf0f14f39e32,Dark-Eyed Junco,Dark-Eyed Junco_bird_22
session_00831,ea616eaf5bb39955b2adcf0f14f39e32,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00832,ea616eaf5bb39955b2adcf0f14f39e32,Dark-Eyed Junco,Dark-Eyed Junco_bird_9
session_00833,eb2f6c0fdef2c6059d011080fa860d14,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00834,eb2f6c0fdef2c6059d011080fa860d14,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00835,eb2f6c0fdef2c6059d011080fa860d14,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00838,ebb92ce4558e30f060861ca982e3a808,Dark-Eyed Junco,Dark-Eyed Junco_bird_17
session_00839,ebb92ce4558e30f060861ca982e3a808,Dark-Eyed Junco,Dark-Eyed Junco_bird_17
session_00840,ebb92ce4558e30f060861ca982e3a808,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00841,ebb92ce4558e30f060861ca982e3a808,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00842,ebb92ce4558e30f060861ca982e3a808,Dark-Eyed Junco,Dark-Eyed Junco_bird_17
session_00848,eebf443c5174f6fd36c9a17b6d3cd8f6,Dark-Eyed Junco,Dark-Eyed Junco_bird_1
session_00849,eebf443c5174f6fd36c9a17b6d3cd8f6,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00850,eebf443c5174f6fd36c9a17b6d3cd8f6,Dark-Eyed Junco,Dark-Eyed Junco_bird_14
session_00851,eebf443c5174f6fd36c9a17b6d3cd8f6,Dark-Eyed Junco,Dark-Eyed Junco_bird_14
session_00852,f11fc02b51437e07e960b57dd00d725c,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00853,f11fc02b51437e07e960b57dd00d725c,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00854,f11fc02b51437e07e960b57dd00d725c,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00855,f11fc02b51437e07e960b57dd00d725c,Dark-Eyed Junco,Dark-Eyed Junco_bird_3
session_00859,f1d50ddafafe45bd5b7e1fcc749fcce4,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00861,f1d50ddafafe45bd5b7e1fcc749fcce4,Dark-Eyed Junco,Dark-Eyed Junco_bird_3
session_00863,f1f24f3d979cf81233f206e405dba472,Dark-Eyed Junco,Dark-Eyed Junco_bird_22
session_00864,f1f24f3d979cf81233f206e405dba472,Dark-Eyed Junco,Dark-Eyed Junco_bird_19
session_00867,f66fcb9cedfa697eb3c4db12b4f1d360,Dark-Eyed Junco,Dark-Eyed Junco_bird_24
session_00868,f66fcb9cedfa697eb3c4db12b4f1d360,Dark-Eyed Junco,Dark-Eyed Junco_bird_24
session_00869,f66fcb9cedfa697eb3c4db12b4f1d360,Dark-Eyed Junco,Dark-Eyed Junco_bird_24
session_00870,f6a57730e1d2e80fa9b8db2f56ebfdbd,Dark-Eyed Junco,Dark-Eyed Junco_bird_16
session_00871,f6a57730e1d2e80fa9b8db2f56ebfdbd,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00872,f6a57730e1d2e80fa9b8db2f56ebfdbd,Dark-Eyed Junco,Dark-Eyed Junco_bird_16
session_00873,f6bf64ca1091b551f4578da9e9ff29d3,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00874,f763105ab8381dce9e942ebcbb3acdfb,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00875,fb19e755b74dc76f89bf6b35c1c3d04a,Dark-Eyed Junco,Dark-Eyed Junco_bird_0
session_00876,fb19e755b74dc76f89bf6b35c1c3d04a,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00877,fb19e755b74dc76f89bf6b35c1c3d04a,Dark-Eyed Junco,Dark-Eyed Junco_bird_22
session_00878,fd8bc5592cbf59913fd3900bbeee4dbc,Dark-Eyed Junco,Dark-Eyed Junco_bird_22
session_00879,fd8bc5592cbf59913fd3900bbeee4dbc,Dark-Eyed Junco,Dark-Eyed Junco_bird_6
session_00880,fd9683a31abfd897520dde8ae6a8d708,Dark-Eyed Junco,Dark-Eyed Junco_bird_14
session_00881,fd9683a31abfd897520dde8ae6a8d708,Dark-Eyed Junco,Dark-Eyed Junco_bird_15
session_00882,fd9683a31abfd897520dde8ae6a8d708,Dark-Eyed Junco,Dark-Eyed Junco_bird_12
session_00883,ffaf239ec31ab1dcb00af7693f008340,Dark-Eyed Junco,Dark-Eyed Junco_bird_25
session_00884,ffaf239ec31ab1dcb00af7693f008340,Dark-Eyed Junco,Dark-Eyed Junco_bird_20
session_00885,ffaf239ec31ab1dcb00af7693f008340,Dark-Eyed Junco,Dark-Eyed Junco_bird_23
session_00886,ffc8ef36acdd76f90a458956e531ecb6,Dark-Eyed Junco,Dark-Eyed Junco_bird_21
session_00887,ffc8ef36acdd76f90a458956e531ecb6,Dark-Eyed Junco,Dark-Eyed Junco_bird_10
session_00199,39383f32d47c351a93fd24547da1dca3,Golden-Crowned Sparrow,Golden-Crowned Sparrow_bird_0
session_00200,39383f32d47c351a93fd24547da1dca3,Golden-Crowned Sparrow,Golden-Crowned Sparrow_noise
session_00201,39383f32d47c351a93fd24547da1dca3,Golden-Crowned Sparrow,Golden-Crowned Sparrow_bird_0
session_00202,39383f32d47c351a93fd24547da1dca3,Golden-Crowned Sparrow,Golden-Crowned Sparrow_bird_2
session_00439,837f8b76f6874c4ddd9cd550deb76604,Golden-Crowned Sparrow,Golden-Crowned Sparrow_bird_0
session_00440,837f8b76f6874c4ddd9cd550deb76604,Golden-Crowned Sparrow,Golden-Crowned Sparrow_bird_0
session_00441,837f8b76f6874c4ddd9cd550deb76604,Golden-Crowned Sparrow,Golden-Crowned Sparrow_bird_2
session_00691,c1eb9921a3b3e161f63485d61c221c02,Golden-Crowned Sparrow,Golden-Crowned Sparrow_bird_0
session_00389,798e34fde314055c4a3a062d40afece0,House Finch,House Finch_bird_2
session_00390,798e34fde314055c4a3a062d40afece0,House Finch,House Finch_bird_0
session_00391,798e34fde314055c4a3a062d40afece0,House Finch,House Finch_bird_1
session_00418,7efffd79544bab753c25c028a4ca977c,House Finch,House Finch_bird_1
session_00523,9f41e02d4b3f548be91aad6ad6f831af,House Finch,House Finch_bird_0
session_00524,9f41e02d4b3f548be91aad6ad6f831af,House Finch,House Finch_bird_0
session_00525,9f41e02d4b3f548be91aad6ad6f831af,House Finch,House Finch_noise
session_00526,9f41e02d4b3f548be91aad6ad6f831af,House Finch,House Finch_bird_2
